date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
2025-02-16,2025-02-15,2025-01-02,2025-02-15,8834.47150145926,8891.325798944454,89122.32357604527,81168.54183789849,0.0,7953.781738146776,16.49964666666665,55954.00894339178,2861.9954639822317,0.0,53092.01347940955,72.2602025766666,53164.27368198622,22932.61059240466,18524.24571211111,1399.2975042716066
2025-02-17,2025-02-16,2025-01-02,2025-02-16,8891.325798944454,8864.700615740743,89037.34109678325,78912.9326180611,0.0,10124.40847872215,0.0,55404.72394037315,3364.380918089199,0.0,52040.34302228395,0.0,52040.34302228395,20990.72771584361,17026.452114716663,3764.793850267485
2025-02-18,2025-02-17,2025-01-02,2025-02-17,8864.700615740743,9026.555743018518,79719.34666184636,80662.85538364005,943.5087217936932,0.0,12.7897999999999,49462.72305586947,0.0,810.6483719059647,50273.37142777543,56.35232843333287,50329.72375620877,21532.021575850475,17295.26786188889,4347.503686345135
2025-02-19,2025-02-18,2025-01-02,2025-02-18,9026.555743018518,8631.87861601605,79833.32681353096,79349.88301796898,278.9039109213493,762.347706483336,69.32041166666659,49685.14691127494,284.2294615236287,288.5902082902336,49689.50765804155,303.58874289416633,49993.09640093571,22472.708080945136,18558.102959867778,2625.2709252249597
2025-02-20,2025-02-19,2025-01-02,2025-02-19,8631.87861601605,8134.819317114817,82503.5211409218,78109.60722406337,174.08879511111104,4568.002711969559,16.592149444444317,51166.816100189244,1521.8949029671794,238.63387206719995,49883.55506928926,77.71762799777719,49961.27269728703,20801.986264322353,17296.96224311222,3628.041618964334
2025-02-21,2025-02-20,2025-01-02,2025-02-20,8134.819317114817,7803.260809365434,35524.896370729766,35653.14386650754,128.24749577777794,0.0,0.0,18335.565715407683,0.0,174.655802620567,18510.22151802825,0.0,18510.22151802825,17211.84697273388,14239.998704888887,7121.033565329217
2025-02-22,2025-02-21,2025-01-02,2025-02-21,7803.260809365434,8793.690990401235,37151.67299779882,36796.33497349889,95.3074119277802,450.6454362277099,0.0,19327.49030265837,158.6571310312554,104.16317575020027,19272.996347377317,0.0,19272.996347377317,18782.262678635114,14322.245606762222,4491.555018292666
2025-02-23,2025-02-22,2025-01-02,2025-02-22,8793.690990401235,8741.621264409878,81713.90061210183,77844.53910887527,12.372203626667101,3881.7337068532206,18.084320666666372,50461.7169559629,1357.3868035490543,17.769081911148703,49122.09923432498,83.91344980488755,49206.01268412987,22700.32795857339,18434.128399836663,2064.570187471879
2025-02-24,2025-02-23,2025-01-02,2025-02-23,8741.621264409878,8849.950545277776,78424.57276557064,77391.78003105213,33.47610630727684,1066.2688408257877,52.39974177777788,48710.04239659141,438.4563417305957,22.254915473077638,48293.840970333884,237.51779958100047,48531.35876991489,21053.863833808242,16956.133352603567,5143.415674958564
2025-02-25,2025-02-24,2025-01-02,2025-02-24,8849.950545277776,8791.700730808643,80933.12966294127,73174.02348995117,12.867041044445045,7771.97321403454,61.22655677777789,50023.70360201926,2674.4229704043446,18.336602158780895,47367.61723377369,271.76139841322276,47639.37863218691,21454.83564235941,17430.84170333333,3389.9328743695387
2025-02-26,2025-02-25,2025-01-02,2025-02-25,8791.700730808643,8999.547388985186,74174.52786472018,75894.71023060972,1735.5137780006687,15.331412111111263,27.341170777777847,45290.79129915695,3.5818763513222542,1668.0493694173363,46955.25879222296,119.73959558422253,47074.99838780718,22440.869285628258,17990.042129,2656.376211425908
2025-02-27,2025-02-26,2025-01-02,2025-02-26,8999.547388985186,7337.26162073457,73502.08656683401,72455.67193230521,157.35879491563657,1203.773429444446,20.962080555555644,45500.02686219274,324.82622749230563,196.3394165637571,45371.54005126419,93.87699846944487,45465.41704973364,20915.979008048005,18438.000187944446,3042.0709927572034
2025-02-28,2025-02-27,2025-01-03,2025-02-27,7337.26162073457,7162.1265028024745,34242.107808869754,34300.71858960364,245.30682777777824,186.6960470438956,0.0,17841.455187645308,87.99271606406681,253.85577072583382,18007.318242307076,0.0,18007.318242307076,16700.365801467764,13684.917905327778,7992.677143463648
2025-03-01,2025-02-28,2025-01-04,2025-02-28,7162.1265028024745,8996.355415858026,41597.802978463646,41688.21912706447,377.7798263786066,287.36367777777787,0.0,21166.268358459325,59.096340335000015,250.83842548049148,21358.010443604813,0.0,21358.010443604813,18211.6764829561,13100.651929444444,12918.428640219478
2025-03-02,2025-03-01,2025-01-05,2025-03-01,8996.355415858026,8640.003328122923,84013.62479904664,83154.79555413581,901.8602372222219,1760.68948213306,0.0,52149.86706778728,648.3289906756407,1148.741784807833,52650.27986191947,0.0,52650.27986191947,21593.702412482853,17811.6158330727,7014.401908058979
2025-03-03,2025-03-02,2025-01-06,2025-03-02,8640.003328122923,8694.563476993826,86291.97168486341,80486.54060373042,738.0406266666664,6543.471707799659,0.0,53507.10053432387,2177.6241477037456,968.1532237225832,52297.62961034271,0.0,52297.62961034271,22491.572735364098,18169.069781661114,4146.891016694102
2025-03-04,2025-03-03,2025-01-07,2025-03-03,8694.563476993826,8674.525830537035,77014.1605553155,77823.1246016679,834.5753713524032,25.61132500000008,0.0,47427.74168016063,8.559036057777805,983.1332053856776,48402.31584948853,0.0,48402.31584948853,21102.755230425242,17111.265618455553,4632.177056364876
2025-03-05,2025-03-04,2025-01-08,2025-03-04,8674.525830537035,8784.146254660493,80862.93329520576,74876.35160362964,32.99688166666715,6019.5785732427985,0.0,49818.00133013477,2076.196363901615,48.36655126175067,47790.171517494906,0.0,47790.171517494906,21255.75226123457,17118.50094988889,4608.62827561728
2025-03-06,2025-03-05,2025-01-09,2025-03-05,8784.146254660493,7075.071902185189,73734.2923516118,72987.51213324856,377.28373162304774,1124.0639499862846,0.0,45489.64086815344,362.0035259789117,394.14979238602257,45521.78713456055,0.0,45521.78713456055,19561.66240301783,17383.113463672224,4868.309060569618
2025-03-07,2025-03-06,2025-01-10,2025-03-06,7075.071902185189,6639.323429104936,34246.0254864764,33312.890187690384,0.0,933.1352987860141,0.0,18140.189173259856,391.6186801784653,0.0,17748.570493081388,0.0,17748.570493081388,15049.34275693415,12582.14125888889,9923.403156311793
2025-03-08,2025-03-07,2025-01-11,2025-03-07,6639.323429104936,8980.946225746917,35149.34559047222,35959.43982608005,810.094235607823,0.0,0.0,18043.61373881218,0.0,561.2589542210327,18604.872693033212,0.0,18604.872693033212,18210.974240541836,12643.428617861104,11328.754686732653
2025-03-09,2025-03-08,2025-01-12,2025-03-08,8980.946225746917,8802.548143129628,78305.07677759259,70784.5697709677,24.00568104999877,7544.512687674896,0.0,47881.818410247666,2299.9159334687965,34.39205832859654,45616.294535107474,0.0,45616.294535107474,20877.074913689983,17070.988954444445,3644.958761722157
2025-03-10,2025-03-09,2025-01-13,2025-03-09,8802.548143129628,8824.809426061727,75120.95700390261,75318.35524383375,775.5037999311393,578.1055599999977,0.0,45556.55595001465,179.26777147633234,824.7604549228349,46202.048633461156,0.0,46202.048633461156,21935.880739355285,17748.02824423889,3088.431298717351
2025-03-11,2025-03-10,2025-01-14,2025-03-10,8824.809426061727,8977.886304141974,66659.53105594649,71525.7739978375,4866.242941891014,0.0,0.0,40718.33205929482,0.0,4045.6017242290122,44763.93378352383,0.0,44763.93378352383,21008.617573100135,16879.211043938885,3457.448668676272
2025-03-12,2025-03-11,2025-01-15,2025-03-11,8977.886304141974,8779.178278709878,76247.46895595336,69370.17624065845,0.0,6877.292715294918,0.0,46722.09341593126,2199.2246400892645,0.0,44522.868775842,0.0,44522.868775842,20580.679335253764,16849.18748444444,3203.149706515783
2025-03-13,2025-03-12,2025-01-16,2025-03-12,8779.178278709878,5771.382467314815,72870.66125403292,72001.40895978354,573.4591683339526,1442.7114625833326,87.1967544444434,44951.15316497863,510.79254160363905,597.0076931802438,45037.368316555236,598.2610254394372,45635.629341994674,18024.313853593965,17306.710451666666,3825.384295634015
2025-03-14,2025-03-13,2025-01-17,2025-03-13,5771.382467314815,5662.899575969138,31262.676025274348,31581.769176941016,319.09315166666715,0.0,0.0,16075.61770923214,0.0,431.0247383000841,16506.64244753222,0.0,16506.64244753222,15182.622277791492,12395.55864722222,12765.27956303841
2025-03-15,2025-03-14,2025-01-18,2025-03-14,5662.899575969138,8510.03623882716,34503.72048578875,34929.260454677635,425.5399688888892,0.0,0.0,17363.13182586442,0.0,573.2995789396671,17936.431404804087,0.0,17936.431404804087,18900.661751598072,12747.11302222222,7851.586575301785
2025-03-16,2025-03-15,2025-01-19,2025-03-15,8510.03623882716,9034.239405839506,72523.5226865295,71298.41259612484,745.0692650000007,1970.179355404669,1.6400000000001,44351.03760592594,726.337162517417,570.8531534173342,44195.55359682586,7.461180000000455,44203.01477682586,21457.647982551436,16908.912015555557,3400.269695795614
2025-03-17,2025-03-16,2025-01-20,2025-03-16,9034.239405839506,8989.695557796298,67480.0011680122,63188.13314802469,470.89653555555606,4762.764555543073,0.0,40284.90152805619,1153.8454848799447,595.038834612084,39726.094877788324,0.0,39726.094877788324,21097.378006289437,17128.96564833333,1361.5893567352548
2025-03-18,2025-03-17,2025-01-21,2025-03-17,8989.695557796298,8896.147704055555,76077.52259022633,68345.41250385919,0.0,7732.110086367147,0.0,46614.87034028881,2594.524544512281,0.0,44020.345795776535,0.0,44020.345795776535,20835.608611021944,16961.036043294444,3344.881569465018
2025-03-19,2025-03-18,2025-01-22,2025-03-18,8896.147704055555,9024.4588451358,62769.8501048834,66535.47233344993,3765.622228566533,0.0,0.0,38408.005093272004,0.0,3186.5839184376164,41594.58901170962,0.0,41594.58901170962,20958.1756169753,16860.642222777777,2972.4684892524056
2025-03-20,2025-03-19,2025-01-23,2025-03-19,9024.4588451358,5143.804701666666,67096.26510219478,62215.4532414952,402.2089938888882,5283.020854588475,422.30158311667105,41790.998083829756,1706.1435577084526,477.2708941295825,40562.125420250886,2945.9758438218973,43508.101264072786,17254.843309307278,17469.011809661108,642.9615082990356
2025-03-21,2025-03-20,2025-01-24,2025-03-20,5143.804701666666,4841.845701049381,29528.4706808594,29476.090996970506,208.2595322222221,260.6392161111117,0.0,15275.16202730237,111.01828772575031,250.12654149783327,15414.270281074454,0.0,15414.270281074454,14734.332056721534,12206.5720665,14914.866490082306
2025-03-22,2025-03-21,2025-01-25,2025-03-21,4841.845701049381,9168.852501734566,35268.65586823045,35765.14860331961,496.49273508916065,0.0,0.0,18003.760410822633,0.0,335.90513557315836,18339.66554639579,0.0,18339.66554639579,19210.141899938273,11665.908818333333,12339.715788381338
2025-03-23,2025-03-22,2025-01-26,2025-03-22,9168.852501734566,8722.284263092595,71739.95309510287,66227.96759096708,0.0,5511.985504135799,0.0,43756.41961763858,1956.359327058671,0.0,41800.06029057991,0.0,41800.06029057991,20397.391760905357,16923.79874111111,3984.654454506169
2025-03-24,2025-03-23,2025-01-27,2025-03-23,8722.284263092595,8952.125999074073,68154.59022920439,64878.73559493141,567.2229816666668,3843.0776159396432,72.19966940555608,41045.96841164919,1092.9112445046321,703.8026545218333,40656.859821666396,348.2221255669469,41005.08194723334,21883.28431917695,17518.602736150002,2587.75659797668
2025-03-25,2025-03-24,2025-01-28,2025-03-24,8952.125999074073,8614.20573540741,74976.57888686557,65349.44526604938,2.4352916666666715,9629.568912482857,0.0,45631.18925806787,3069.18906656984,4.545526151250007,42566.54571764928,0.0,42566.54571764928,21421.137329807974,17655.24947444445,633.4326940191838
2025-03-26,2025-03-25,2025-01-29,2025-03-25,8614.20573540741,8757.247048000003,64948.53723693415,62337.32873301097,821.5101966666681,3432.7187005898445,0.0,39335.90269502467,1127.63603745184,946.7992982554183,39155.06595582825,0.0,39155.06595582825,21109.91028902605,16970.290152777776,2605.153730096035
2025-03-27,2025-03-26,2025-01-30,2025-03-26,8757.247048000003,4669.6627276234585,64133.45820104939,58679.628765774,10.42874991666622,5464.258185192047,11.3534396444443,39834.9552596246,1774.026590915917,15.35380555529973,38076.28247426398,53.486054164977105,38129.76852842896,17239.59006620712,17642.893841966667,377.2965811779878
2025-03-28,2025-03-27,2025-01-31,2025-03-27,4669.6627276234585,4614.817839728397,29698.237941858708,29632.53669685871,0.0,65.70124499999969,0.0,15190.97411746457,30.74513909833315,0.0,15160.228978366236,0.0,15160.228978366236,14781.259192462272,12022.180344999997,16051.577082729771
2025-03-29,2025-03-28,2025-02-01,2025-03-28,4614.817839728397,8924.938551777783,33427.128731131685,33903.395582242796,476.266851111113,0.0,0.0,16544.609731183416,0.0,648.0691810960864,17192.6789122795,0.0,17192.6789122795,19147.110209547318,11630.050628888886,18679.126818251032
2025-03-30,2025-03-29,2025-02-02,2025-03-29,8924.938551777783,8708.661664518519,67143.9683541701,59028.761262530854,2.5952916666666397,8117.802383305898,326.07268732222946,40207.39402764213,2308.571194856169,4.883119129583288,37903.705951915545,2274.683066759873,40178.389018675414,21239.04162308641,17398.272913233326,168.44554000000096
2025-03-31,2025-03-30,2025-02-03,2025-03-30,8708.661664518519,8915.777414598775,58464.13391143346,62590.767840957895,4126.633929524429,0.0,0.0,35526.29351294681,0.0,3025.052921180375,38551.34643412718,0.0,38551.34643412718,21429.447880157757,17171.448607855553,1381.37908532236
2025-04-01,2025-03-31,2025-02-04,2025-03-31,8915.777414598775,8703.746091086421,71434.92789882029,66507.54598169478,189.29046980555367,5116.672386931063,0.0,42451.98037799542,1535.5940710719888,217.83952693117692,41134.225833854616,0.0,41134.225833854616,20489.78838327159,16787.55678161111,2596.462863367633
2025-04-02,2025-04-01,2025-02-05,2025-04-01,8703.746091086421,8681.857117574069,68047.7120921262,67058.68019122929,162.34631546111044,1151.3782163580238,0.0,40699.43029715843,263.208882041293,177.14491096267352,40613.36632607981,0.0,40613.36632607981,20475.616531604937,16604.94946676111,2752.6777263854588
2025-04-03,2025-04-02,2025-02-06,2025-04-02,8681.857117574069,4191.97078195679,64074.32336445131,57871.38566394376,0.0,6202.937700507544,0.0,40047.201284104056,2075.2317786854796,0.0,37971.96950541857,0.0,37971.96950541857,16066.882682647463,17055.072675,2996.045389629635
2025-04-04,2025-04-03,2025-02-07,2025-04-03,4191.97078195679,4327.411430808644,28007.70657458848,28068.999972366255,66.81445722222048,5.52105944444429,0.0,14170.460983942561,2.3516952703610454,94.21453270083191,14262.323821373033,0.0,14262.323821373033,14334.443553593963,11489.002694444443,18792.75686321673
2025-04-05,2025-04-04,2025-02-08,2025-04-04,4327.411430808644,8822.935269574073,32822.759593938885,33112.185927438884,289.4263335000013,0.0,0.0,16173.713892736248,0.0,369.89223806138534,16543.606130797634,0.0,16543.606130797634,19203.045670582993,11508.495538283332,13373.520811805894
2025-04-06,2025-04-05,2025-02-09,2025-04-05,8822.935269574073,8753.554049666665,65755.70719532922,61858.98411176955,728.1810322222224,4624.904115781889,0.0,38819.88788934375,1176.9371323578011,1002.8073637563333,38645.75812074228,0.0,38645.75812074228,20853.079645233203,16953.437610555557,3549.265810425237
2025-04-07,2025-04-06,2025-02-10,2025-04-06,8753.554049666665,8892.299592685185,57653.23839930371,59133.53118772208,1854.4859750850444,374.1931866666615,0.0,34320.533162861146,85.14765962599883,1950.3639609614843,36185.74946419663,0.0,36185.74946419663,20342.79225606995,16352.790738699996,1900.8103870187983
2025-04-08,2025-04-07,2025-02-11,2025-04-07,8892.299592685185,8657.437979000002,66825.98997280521,61126.4426153498,81.97809222222179,5781.525449677634,0.0,40229.384902179474,1764.411372446576,119.79687072108274,38584.770400453985,0.0,38584.770400453985,20670.99702045953,16954.883038888885,3057.1350171124873
2025-04-09,2025-04-08,2025-02-12,2025-04-08,8657.437979000002,8764.342060407407,65472.95458187928,66155.0355486557,1648.5357999999974,966.4548332235928,0.0,39089.474224510486,365.7424888064642,1313.603955807414,40037.33569151144,0.0,40037.33569151144,21242.720494430734,17110.389927222226,2888.393964780511
2025-04-10,2025-04-09,2025-02-13,2025-04-09,8764.342060407407,4065.060202234565,58261.37028008231,56280.32308949932,1213.5686745267421,3194.615865109732,0.0,36348.857381808164,1133.0202700183904,882.1340626543097,36097.97117444409,0.0,36097.97117444409,15772.687671989028,17005.23068666667,3052.228204176953
2025-04-11,2025-04-10,2025-02-14,2025-04-10,4065.060202234565,3863.2333919567945,26495.866003647327,26853.951875869552,358.08587222222513,0.0,26.684476188888866,13210.819365588406,0.0,454.1328792364207,13664.952244824824,111.1942122790999,13776.146457103925,14058.463460102883,11568.999531933328,19074.52225722222
2025-04-12,2025-04-11,2025-02-15,2025-04-11,3863.2333919567945,9029.714755845682,33781.24685612778,33123.43064001665,0.0,657.8162161111113,0.0,16877.25321506473,291.8278823224446,0.0,16585.425332742285,0.0,16585.425332742285,18936.59957165295,10688.812425538892,15850.482943902603
2025-04-13,2025-04-12,2025-02-16,2025-04-12,9029.714755845682,8940.113426339509,60928.61124017146,60081.78022708875,164.43103352222386,1011.262046604941,0.0,36211.80764463918,241.1288088553994,181.103710357397,36151.78254614117,0.0,36151.78254614117,20358.60885381343,16571.114368144437,2017.927258086423
2025-04-14,2025-04-13,2025-02-17,2025-04-13,8940.113426339509,8681.390226166666,64303.45410340878,56140.45076275033,0.0,8163.003340658432,240.05849342777896,38658.52510001879,2690.631051168589,0.0,35967.894048850205,1674.648050152186,37642.54209900239,20099.56157719478,16513.49575768333,266.4116366666673
2025-04-15,2025-04-14,2025-02-18,2025-04-14,8681.390226166666,8882.387540018515,56468.071837565156,57500.01651849108,1470.058247009603,438.1135660836782,0.0,33536.2104846069,97.41246685295206,1545.1646327950168,34983.962650548965,0.0,34983.962650548965,20004.9343885048,16023.099272222225,3378.75256887517
2025-04-16,2025-04-15,2025-02-19,2025-04-15,8882.387540018515,8792.376236888886,62855.34728268175,61477.8925986214,906.3063643827147,2283.76104844307,0.0,36832.178061705985,529.9203633251886,1181.7979895818876,37484.05568796269,0.0,37484.05568796269,19848.23084631688,16158.077158333335,2008.1469606378578
2025-04-17,2025-04-16,2025-02-20,2025-04-16,8792.376236888886,3864.5019458456763,50699.49030936214,53652.833021488346,3360.2530433950633,406.91033126885907,0.0,31949.58475373683,187.22800129870302,2378.840318099362,34141.19707053749,0.0,34141.19707053749,14949.963009266128,16544.556899444444,2379.0845616666616
2025-04-18,2025-04-17,2025-02-21,2025-04-17,3864.5019458456763,3938.2964772962973,26455.50520712709,26554.36812996043,112.90725283333649,14.044329999999837,0.0,13220.708773545393,6.231963928499929,136.91953943327934,13351.396349050174,0.0,13351.396349050174,13262.478579711933,10676.19257126111,17613.964938176272
2025-04-19,2025-04-18,2025-02-22,2025-04-18,3938.2964772962973,8987.157223203703,32058.756935211106,32680.51401543333,621.7570802222231,0.0,0.0,15317.264281259679,0.0,869.9743665231847,16187.238647782862,0.0,16187.238647782862,18813.372665013718,10694.857187344445,17777.31928776406
2025-04-20,2025-04-19,2025-02-23,2025-04-19,8987.157223203703,9121.924962648149,57766.00543686557,58394.30961809328,952.1936267832673,323.88944555555577,0.0,34575.25649075726,73.54895714394449,990.4511361506217,35492.15866976394,0.0,35492.15866976394,20069.765866186557,16135.219386111112,2502.0182546845012
2025-04-21,2025-04-20,2025-02-24,2025-04-20,9121.924962648149,8660.609144870372,61385.356330603565,54662.0377809465,0.0,6723.318549657064,0.0,36434.463690723496,1881.6784711636,0.0,34552.7852195599,0.0,34552.7852195599,18436.526563923173,15348.770752777778,3057.37158646777
2025-04-22,2025-04-21,2025-02-25,2025-04-21,8660.609144870372,8870.438000018521,54860.257996275715,58299.03645427298,3438.7784579972554,0.0,0.0,32784.59596934704,0.0,2916.390944914635,35700.98691426168,0.0,35700.98691426168,19839.527819163235,15881.171563888887,2187.7508823319577
2025-04-23,2025-04-22,2025-02-26,2025-04-22,8870.438000018521,8989.394533944444,52777.09725648834,58264.08315054924,5487.745831502601,0.7599374416998899,0.0,31706.83713165923,0.4772787102596158,4189.864788767959,35896.22464171692,0.0,35896.22464171692,19541.37535955418,15721.45316070556,3044.2442350339525
2025-04-24,2025-04-23,2025-02-27,2025-04-23,8989.394533944444,3283.1389630308704,48201.86318237311,49647.18490947874,1447.1795332167355,1.8578061111112447,0.0,29973.35696383041,1.1610645824167514,1539.1071140131871,31511.303013261182,0.0,31511.303013261182,12763.216717503434,15473.835554999998,5267.697046975307
2025-04-25,2025-04-24,2025-02-28,2025-04-24,3283.1389630308704,3068.4706325864204,25926.70919673587,25419.17674618031,87.94115111111067,595.4736016666686,0.0,13006.01635625942,281.1487505762232,108.30433119666611,12833.171936879864,0.0,12833.171936879864,12723.878166522634,10499.542812283338,21194.48374194101
2025-04-26,2025-04-25,2025-03-01,2025-04-25,3068.4706325864204,8906.631001197535,32436.324617894446,32652.044144588886,215.71952669444192,0.0,0.0,15677.110261630567,0.0,281.805347725838,15958.915609356405,0.0,15958.915609356405,19074.904413539094,10196.328243216663,23703.274340933127
2025-04-27,2025-04-26,2025-03-02,2025-04-26,8906.631001197535,8800.606664179015,53639.30869793553,56835.37690309279,3272.6230396017127,76.55483444444434,0.0,32108.895058289876,15.743501703499978,2813.354358905932,34906.50591549231,0.0,34906.50591549231,19573.782618998626,15950.185824705555,4638.308925466387
2025-04-28,2025-04-27,2025-03-03,2025-04-27,8800.606664179015,8927.06203687037,65869.69409871742,64846.92823180616,1628.9314986991733,2651.6973656104246,0.0,38615.042501818694,766.0184169718727,1357.2605824306434,39206.28466727746,0.0,39206.28466727746,19753.23692850479,15886.312076666667,4358.036063301377
2025-04-29,2025-04-28,2025-03-04,2025-04-28,8927.06203687037,9052.299644685185,55511.61120940329,55678.291604547325,953.7071099999991,787.0267148559674,0.0,33178.16727268252,177.93189193130257,1284.7688036804986,34285.00418443172,0.0,34285.00418443172,17992.45692569273,14461.176262777779,4713.797224965701
2025-04-30,2025-04-29,2025-03-05,2025-04-29,9052.299644685185,8737.171889148149,52491.37568394444,52594.33880535733,468.8073666666665,365.8442452537689,0.0,31931.668410523267,189.49912537504207,311.66313735999984,32053.83242250823,0.0,32053.83242250823,18457.936048648837,15234.54317938889,1114.0915027640608
2025-05-01,2025-04-30,2025-03-06,2025-04-30,8737.171889148149,1890.333938728394,48870.1251927572,49151.774021782374,353.15404254368747,71.50521351851529,1609.1217374074067,30708.024959594928,18.66183878344248,342.08436680885393,31031.44748762034,10166.665792781754,41198.11328040209,12731.99340538409,16475.068813738893,3492.5923675445847
2025-05-02,2025-05-01,2025-03-07,2025-05-01,1890.333938728394,2166.4537123518508,28802.998618539095,28547.10117298354,0.0,255.89744555555617,1308.8947241333306,14535.248855417874,121.74895516594479,0.0,14413.499900251929,7650.95288551245,22064.45278576438,14047.069907290812,11129.618828644449,12648.22473513717
2025-05-03,2025-05-02,2025-03-08,2025-05-02,2166.4537123518508,8379.859683592591,34243.49380476681,34184.98852698902,0.0,58.50527777777806,1483.8688444444406,16388.770214686345,27.134999162555687,0.0,16361.635215523787,8353.288501871086,24714.92371739487,19940.545869965703,10559.77678055556,17420.91663202332
