date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
2025-02-20,2025-02-19,2025-01-02,2025-02-19,8634.039851212518,8013.371055730875,82501.1197684813,82036.39468265056,0.0,464.7250858307317,23.186532269122836,51165.79599717651,180.69581486715228,0.0,50985.100182309354,108.60571714857137,51093.70589945792,19845.29618219464,16633.291823511136,7854.443122902841
2025-02-21,2025-02-20,2025-01-02,2025-02-20,8013.371055730875,7766.814706014746,35659.83888337859,35671.76483024353,32.800773983051215,20.874827118112762,0.0,18385.66987035419,5.367564763287669,46.67767326143701,18426.97997885234,0.0,18426.97997885234,17341.454265220687,14268.478669573273,7038.527201262779
2025-02-22,2025-02-21,2025-01-02,2025-02-21,7766.814706014746,8887.266184871389,37184.47449081444,37413.48207237628,233.8337328834319,4.826151321586622,0.0,19342.050885408004,1.021444242007071,259.89121992730145,19600.920661093296,0.0,19600.920661093296,18824.507793079614,14239.44498142351,4983.656377386844
2025-02-23,2025-02-22,2025-01-02,2025-02-22,8887.266184871389,8758.098658261222,81609.92817380166,81712.67460427686,131.88178579670796,29.135355321504107,15.672429444444333,50417.549464172975,7.543928899641885,170.35072384887104,50580.35625912221,73.40965951777726,50653.76591863998,22419.505950763523,18276.0505940676,6053.037993692045
2025-02-24,2025-02-23,2025-01-02,2025-02-23,8758.098658261222,8929.93880638921,78406.26455018026,77945.40170793215,0.0,460.86284224810277,61.71919112337423,48702.265066693566,169.78371273043894,0.0,48532.48135396313,281.1035974718849,48813.58495143501,21265.744608427158,17070.596999510806,5608.9396734725115
2025-02-25,2025-02-24,2025-01-02,2025-02-24,8929.93880638921,8798.906741413595,80844.2538172619,80912.01887182951,99.02012506394425,31.255070496320855,52.41323333333344,49985.94914277466,7.801357540195472,129.60201986006342,50107.74980509453,233.16785505000047,50340.917660144536,18619.18835300858,15199.471424415002,11723.391943235938
2025-02-26,2025-02-25,2025-01-02,2025-02-25,8798.906741413595,8784.856464693501,74166.52118627023,74203.90866540378,79.74451007321767,42.357030939649235,25.395957473764156,45287.390062151404,12.057229890698562,111.17970561088492,45386.5125378716,111.22159575635013,45497.73413362795,22435.658008295977,18185.52823576783,1164.3268170160677
2025-02-27,2025-02-26,2025-01-02,2025-02-26,8784.856464693501,7315.04322361769,73740.63203826922,73250.66014072191,0.0,489.9718975473099,22.889724951257676,45601.36097845841,181.78493835432184,0.0,45419.57604010409,103.95730911637901,45523.533349220466,21298.362639159015,18574.50565468704,3593.108681201193
2025-02-28,2025-02-27,2025-01-03,2025-02-27,7315.04322361769,7194.094677568241,34262.10436627494,34336.255222997046,78.41064394899931,4.259787226895412,0.0,17850.331659477473,1.117439724537759,94.70448415775627,17943.91870391069,0.0,17943.91870391069,16966.301014309785,13851.557513035434,7928.918171722695
2025-03-01,2025-02-28,2025-01-04,2025-02-28,7194.094677568241,8694.787214436466,41562.28278427946,40508.5508738387,46.46049873451284,1100.192409175276,0.0,21151.097683523258,362.4316013433437,85.2039086292231,20873.869990809137,0.0,20873.869990809137,18129.447061747436,13334.228836834018,12054.56671559194
2025-03-02,2025-03-01,2025-01-05,2025-03-01,8694.787214436466,8560.472845562814,84348.70057840392,82638.16950837246,0.0,1710.5310700314606,200.94766448480902,52292.20725885826,695.4446704394385,0.0,51596.762588418824,1124.3730971938762,52721.135685612695,23203.987724191687,18916.112988581554,6192.935370580468
2025-03-03,2025-03-02,2025-01-06,2025-03-02,8560.472845562814,8584.350356794492,86380.33888770799,84768.11731990437,0.0,1612.2215678036087,776.6297992757762,53544.63892209224,637.0759277463842,0.0,52907.562994345855,5119.222516655384,58026.78551100124,21523.354394618218,17412.42729953226,9416.673390760858
2025-03-04,2025-03-03,2025-01-07,2025-03-03,8584.350356794492,8525.99991541455,77136.61957775921,75965.88898751004,0.0,1170.730590249154,0.0,47479.76227289472,461.3712403844825,0.0,47018.39103251023,0.0,47018.39103251023,22155.08609754854,17998.135136256264,2609.4800928844325
2025-03-05,2025-03-04,2025-01-08,2025-03-04,8525.99991541455,8648.637834229003,81027.9620897863,79535.73585526276,0.0,1492.2262345235508,45.470030198070276,49888.161562269954,601.4073855929075,0.0,49286.754176677045,308.76459687047355,49595.51877354752,20629.180829725832,16599.262345144914,9420.815384213234
2025-03-06,2025-03-05,2025-01-09,2025-03-05,8648.637834229003,6855.812633732704,73884.85726320234,72377.43696792962,0.0,1507.4202952727087,33.03505257571207,45553.6008425971,581.4427560234483,0.0,44972.15808657366,172.97537208028572,45145.133458653945,19782.68416214343,17637.51685178285,4324.650576811432
2025-03-07,2025-03-06,2025-01-10,2025-03-06,6855.812633732704,6363.433553490322,34483.57174861661,33893.113539410086,0.0,590.4582092065209,0.0,18230.270390441296,254.92850238702306,0.0,17975.341888054274,0.0,17975.341888054274,15155.215301503134,12718.865566435683,10534.478271009302
2025-03-08,2025-03-07,2025-01-11,2025-03-07,6363.433553490322,8951.413554954264,35406.72150838524,35318.76985069862,22.013726906836496,109.96538459346331,0.0,18154.395292101,49.2277619284645,40.08489983816029,18145.252430010692,0.0,18145.252430010692,18416.189084875725,12587.931157431793,10427.372406588014
2025-03-09,2025-03-08,2025-01-12,2025-03-08,8951.413554954264,8767.913478182356,78337.89085625109,77717.60658362682,0.0,620.2842726242741,0.0,47895.7578308618,246.10147043224475,0.0,47649.65636042956,0.0,47649.65636042956,20646.59851377949,16888.8948652561,10626.377885103433
2025-03-10,2025-03-09,2025-01-13,2025-03-09,8767.913478182356,8764.314993918857,75159.43996495513,74916.8471262578,0.0,242.59283869733204,0.0,45572.903511869765,92.89831810945658,0.0,45480.005193760306,0.0,45480.005193760306,21971.552290903266,17800.19599146879,2703.4193768233226
2025-03-11,2025-03-10,2025-01-14,2025-03-10,8764.314993918857,8675.175301316058,66726.7470916608,66044.71314262555,0.0,682.033949035243,2584.939293486414,40746.88543126626,232.55281734038624,0.0,40514.33261392587,17278.42075221133,57792.7533661372,19042.449173852943,15504.609554163406,1152.894016422434
2025-03-12,2025-03-11,2025-01-15,2025-03-11,8675.175301316058,8764.16701801379,76583.81451464882,76232.3649054371,0.0,351.44960921169906,0.0,46864.97300926509,124.64012096727632,0.0,46740.33288829782,0.0,46740.33288829782,20060.68816341702,16169.064867339828,9905.206926026596
2025-03-13,2025-03-12,2025-01-16,2025-03-12,8764.16701801379,5780.710926060617,72887.34043258414,72626.023946153,33.41681790956602,294.7333043406851,69.9378761536152,44958.23848002718,102.21342082519378,58.01345429243011,44914.03851349442,479.17277164761447,45393.21128514204,17245.046049833847,16653.597783123263,4558.895538929375
2025-03-14,2025-03-13,2025-01-17,2025-03-13,5780.710926060617,5554.762240331073,31252.311071112345,31220.213908886562,50.95070237195148,83.04786459773584,0.0,16071.769201751787,38.23932811274256,90.23665400504893,16123.766527644093,0.0,16123.766527644093,15190.368617494378,12507.55239732704,12507.97170538589
2025-03-15,2025-03-14,2025-01-18,2025-03-14,5554.762240331073,8517.261307302542,34623.873080942154,34764.22241049225,144.45134978051408,4.102020230420891,0.0,17407.74448444488,1.750374633379568,201.9275217962986,17607.9216316078,0.0,17607.9216316078,19066.482702317884,12777.601828603163,7551.216386777531
2025-03-16,2025-03-15,2025-01-19,2025-03-15,8517.261307302542,9130.837636625844,72515.49483266796,72824.14481594067,314.02580274828927,5.3758194755713475,1.6400000000001,44347.61051511246,1.4956965227263668,430.32862217116326,44776.44344076089,7.461180000000455,44783.90462076089,21374.88540371047,16761.438480614517,4861.290959511386
2025-03-17,2025-03-16,2025-01-20,2025-03-16,9130.837636625844,8904.517253172697,67372.66980047183,67628.70847893349,260.57125962621575,4.532581164557541,0.0,40239.307163125035,1.1002619926441897,353.6203268449492,40591.827227977345,0.0,40591.827227977345,21112.71626713392,17304.98852148631,5962.849299952543
2025-03-18,2025-03-17,2025-01-21,2025-03-17,8904.517253172697,8937.694263860965,76172.16515091923,76087.97231765419,59.60109648423088,143.79392974926358,0.0,46655.074500071154,55.99291169422383,95.03152871636324,46694.11311709329,0.0,46694.11311709329,18917.814277270692,15293.570254969814,11337.76992868665
2025-03-19,2025-03-18,2025-01-22,2025-03-18,8937.694263860965,8709.147162777583,62723.68726065516,62706.95570548328,66.57411768140679,83.30567285328692,1138.301645436975,38388.39511704385,21.22011997640617,101.36868659870609,38468.543683666154,7842.345642949678,46310.88932661583,19739.336231284848,16194.554738315772,835.005407951186
2025-03-20,2025-03-19,2025-01-23,2025-03-19,8709.147162777583,5288.247682761543,67446.61141592613,67925.2134611153,478.6410663142141,0.03902112505556943,212.1183180311164,41939.825197902835,0.008190534149164022,555.9262765458525,42495.74328391454,1028.6889795190352,43524.43226343358,18078.1539503853,17722.114231826527,5572.330243920975
2025-03-21,2025-03-20,2025-01-24,2025-03-20,5288.247682761543,4978.795245420686,29398.471997874007,29725.40959619454,326.9375983205322,0.0,0.0,15217.455611925154,0.0,444.4086368762513,15661.864248801408,0.0,15661.864248801408,14801.689107752361,12267.875370886182,15158.131342661694
2025-03-22,2025-03-21,2025-01-25,2025-03-21,4978.795245420686,9296.938410030167,35116.48970781789,35401.26252078555,284.7728129676609,0.0,0.0,17947.26111546145,0.0,389.37549452771293,18336.636609989164,0.0,18336.636609989164,19001.78342842102,11505.115728872492,12023.395087903691
2025-03-23,2025-03-22,2025-01-26,2025-03-22,9296.938410030167,8834.811745834279,71597.63541921887,72495.9508921587,898.3154729398194,0.0,0.0,43695.96306892306,0.0,1033.8792245040693,44729.84229342713,0.0,44729.84229342713,19186.882008061202,15957.288424305872,10496.6371917367
2025-03-24,2025-03-23,2025-01-27,2025-03-23,8834.811745834279,9068.60152472723,68029.55969282474,68636.63814054838,607.0784477236527,0.0,0.0,40992.855439795116,0.0,746.1020661840043,41738.957505979124,0.0,41738.957505979124,20765.384900930112,16609.550968749732,6482.307125034677
2025-03-25,2025-03-24,2025-01-28,2025-03-24,9068.60152472723,8752.60040762393,74847.16163613985,75790.29864867008,943.1370125302454,0.0,0.0,45576.21280995958,0.0,1187.7709651431014,46763.983775102686,0.0,46763.983775102686,19292.503559438264,15911.328888537955,11458.999261103107
2025-03-26,2025-03-25,2025-01-29,2025-03-25,8752.60040762393,8868.562391854584,64794.76537891579,65554.63450216904,759.8691232532335,0.0,189.77672798252615,39270.58040973847,0.0,848.9504200431006,40119.53082978157,959.0732599494855,41078.60408973106,21485.21603607557,17298.659203413627,5965.2995308229465
2025-03-27,2025-03-26,2025-01-30,2025-03-26,8868.562391854584,4794.518194606021,64009.774485655405,65041.30456348814,1031.5300778327417,0.0,0.0,39782.414417325235,0.0,1237.2361307433473,41019.65054806858,0.0,41019.65054806858,15067.359901658969,15871.201297867476,7128.156559696649
2025-03-28,2025-03-27,2025-01-31,2025-03-27,4794.518194606021,4762.585130407999,29559.509645211416,29903.42453027377,369.44532963621293,25.530444573862212,0.0,15132.083955537795,12.600550919429695,507.1413368082133,15626.62474142658,0.0,15626.62474142658,14500.674921905518,11774.286444521687,16355.155286223273
2025-03-29,2025-03-28,2025-02-01,2025-03-28,4762.585130407999,8788.074647597308,33262.9428525988,33615.05559494665,352.11274234785736,0.0,0.0,16483.647514484153,0.0,500.26215273913033,16983.90966722328,0.0,16983.90966722328,18905.342295841307,11690.386694161087,18692.890809933095
2025-03-30,2025-03-29,2025-02-02,2025-03-29,8788.074647597308,9081.722598669829,67296.03935881506,68564.48543838032,1268.4460795652615,0.0,0.0,40271.99379041531,0.0,1511.5135412195978,41783.507331634915,0.0,41783.507331634915,20206.95075533238,16103.346955853955,9115.261938901898
2025-03-31,2025-03-30,2025-02-03,2025-03-30,9081.722598669829,8801.41516278172,58049.62176237645,59027.11577562956,977.4940132531065,0.0,1588.4201954937848,35350.20875202739,0.0,926.7824772607488,36276.99122928814,10865.402655241693,47142.39388452983,19005.922499928623,15647.073917241494,305.29790510288365
2025-04-01,2025-03-31,2025-02-04,2025-03-31,8801.41516278172,8864.92917913159,71561.9970675059,73012.60346228172,1450.606394775822,0.0,0.0,42505.95936085308,0.0,1747.9863860717205,44253.9457469248,0.0,44253.9457469248,18710.24029165857,15098.132021528561,9191.643675485055
2025-04-02,2025-04-01,2025-02-05,2025-04-01,8864.92917913159,8864.838195991444,67868.619772076,69262.24715328893,1393.6273812129216,0.0,0.0,40623.35187960111,0.0,1660.9188467017566,42284.27072630287,0.0,42284.27072630287,19750.466017244602,15997.959358794255,5074.405094838589
2025-04-03,2025-04-02,2025-02-06,2025-04-02,8864.838195991444,4337.2816644058485,63871.01105509867,64964.312614084774,1093.301558986107,0.0,0.0,39960.834215091054,0.0,1282.3604942435131,41243.19470933456,0.0,41243.19470933456,13951.075799084225,15375.17227568526,10524.878824019146
2025-04-04,2025-04-03,2025-02-07,2025-04-03,4337.2816644058485,4457.946426881587,27846.250038533966,28127.457782292484,282.9843644658133,1.7766207072963311,0.0,14110.51217210552,0.8768511500861043,397.9331202871049,14507.56844124254,0.0,14507.56844124254,14109.793671992866,11320.334588086056,18907.19644838568
2025-04-05,2025-04-04,2025-02-08,2025-04-04,4457.946426881587,9016.494212650332,32705.278097473238,33055.66005695475,350.3819594815171,0.0,0.0,16121.563856455148,0.0,500.6648804018,16622.22873685695,0.0,16622.22873685695,19310.67590781666,11538.954478139618,13239.82364394438
2025-04-06,2025-04-05,2025-02-09,2025-04-05,9016.494212650332,8808.26902471626,65540.64170302227,66215.11942567876,675.1013087187528,0.6235860622587097,0.0,38728.52806821176,0.13210670728950766,743.7687060078297,39472.1646675123,0.0,39472.1646675123,20167.155313106217,16522.7984727567,8160.686318662569
2025-04-07,2025-04-06,2025-02-10,2025-04-06,8808.26902471626,8677.802050046175,57592.443982581935,58508.192500624355,948.644749007571,32.89623096516186,370.0926472532808,34294.707694637735,7.485537356122582,879.7628999114693,35166.98505719309,2581.766307238887,37748.75136443197,20257.698024875725,16526.155677352413,1904.0235170209776
2025-04-08,2025-04-07,2025-02-11,2025-04-07,8677.802050046175,8746.497983916222,67064.32057573745,67610.98130914874,547.792754298433,1.1320208871343311,0.0,40330.627742305085,0.2524927354034383,628.113600393684,40958.48884996337,0.0,40958.48884996337,19804.715148511248,15979.992929811066,9433.065473781897
2025-04-09,2025-04-08,2025-02-12,2025-04-08,8746.497983916222,8870.793569384554,65373.99902086126,65959.67817272799,585.8596058696261,0.18045400289543068,0.0,39047.43790219004,0.04041605260535872,643.9145208056775,39691.31200694311,0.0,39691.31200694311,21142.38471500355,17013.465592231376,2696.4480332891458
2025-04-10,2025-04-09,2025-02-13,2025-04-09,8870.793569384554,4257.723972201773,58143.090825663254,58906.27095944981,763.9280494093412,0.7479156227848307,0.0,36298.61226957095,0.46972840689001294,840.0011207260998,37138.14366189016,0.0,37138.14366189016,15250.361064666335,16504.555099844234,5699.827094627708
2025-04-11,2025-04-10,2025-02-14,2025-04-10,4257.723972201773,3959.277461976354,26322.46861067684,26597.78158122851,275.31297055167096,0.0,126.55283731516874,13134.06429008433,0.0,378.84106844644157,13512.90535853077,521.0902735995392,14033.99563213031,14115.354619718717,11702.039101175036,18994.368733333333
2025-04-12,2025-04-11,2025-02-15,2025-04-11,3959.277461976354,9146.686272356184,33694.80719311017,33911.334298097834,216.52710498766584,0.0,0.0,16838.882648651215,0.0,304.66506756950366,17143.547716220717,0.0,17143.547716220717,18834.608688150278,10587.365108059876,16638.930168007435
2025-04-13,2025-04-12,2025-02-16,2025-04-12,9146.686272356184,9021.374724687792,60798.64288849312,61144.714322503525,347.1014493281558,1.0300153177508946,0.0,36156.59708884622,0.23578241015675805,405.3746212555747,36561.73592769164,0.0,36561.73592769164,20175.864912436904,16455.23097197545,3147.7218987087444
2025-04-14,2025-04-13,2025-02-17,2025-04-13,9021.374724687792,8803.341139274358,64213.16377191069,65333.306236733864,1120.1424648231891,0.0,0.0,38620.16976719841,0.0,1300.3877069357382,39920.55747413414,0.0,39920.55747413414,18597.823455330865,15260.467225690092,9467.918207093096
2025-04-15,2025-04-14,2025-02-18,2025-04-14,8803.341139274358,8774.80686177145,56332.57082300106,56418.42259157691,102.36879619551146,16.51702761965312,726.4045826860064,33478.64965362007,3.776507063559252,155.7873997084115,33630.66054626492,5067.39836881758,38698.058915082496,19738.242725017866,16013.657457017092,3280.813072928805
2025-04-16,2025-04-15,2025-02-19,2025-04-15,8774.80686177145,8780.891929153215,62974.88136962293,63676.45753698724,708.9126432190019,7.336475854700666,0.0,36882.9561418386,1.6694150807371366,759.7888402835171,37641.075567041386,0.0,37641.075567041386,19899.224298164336,16112.895120869523,4110.5364096924295
2025-04-17,2025-04-16,2025-02-20,2025-04-16,8780.891929153215,3818.8047399856987,50712.25065129067,51202.65483449701,490.40418320634654,0.0,75.1203301630369,31955.00534698807,0.0,509.2823882465945,32464.287735234662,524.0394232173454,32988.32715845201,14700.152727600722,16373.002179607345,82.28226666666671
2025-04-18,2025-04-17,2025-02-21,2025-04-17,3818.8047399856987,4048.915933512874,26496.632692401072,26722.341873088782,225.70918068770564,0.0,0.0,13238.965264258513,0.0,303.0403296549877,13542.0055939135,0.0,13542.0055939135,13315.760878681547,10578.6662375576,17631.130048631498
2025-04-19,2025-04-18,2025-02-22,2025-04-18,4048.915933512874,8995.30203711654,31959.19942461619,32178.906364295453,219.7069396792655,0.0,0.0,15273.070702306593,0.0,301.50712508849364,15574.577827395085,0.0,15574.577827395085,18900.274657555245,10857.474979376448,17351.42743611666
2025-04-20,2025-04-19,2025-02-23,2025-04-19,8995.30203711654,9208.00878069976,57756.95564362908,58497.679499769205,740.7238561401213,0.0,0.0,34571.4121385904,0.0,698.8576077183525,35270.26974630875,0.0,35270.26974630875,20142.265615018146,16123.799078939803,2521.468080357528
2025-04-21,2025-04-20,2025-02-24,2025-04-20,9208.00878069976,8900.38727579272,61289.70764387955,62421.6404198448,1131.9327759652447,0.0,0.0,36393.83212860314,0.0,1135.239545449628,37529.07167405276,0.0,37529.07167405276,18356.96576144672,15146.001621188181,10693.765896252922
2025-04-22,2025-04-21,2025-02-25,2025-04-21,8900.38727579272,8596.080873658562,54593.83785080645,55360.15442534664,766.3165745401906,0.0,376.0587944608651,32671.420691551695,0.0,797.2514806829246,33468.67217223462,2623.386150158995,36092.05832239361,18745.717369394923,15457.906831130631,295.4733648765407
2025-04-23,2025-04-22,2025-02-26,2025-04-22,8596.080873658562,8739.296950885315,53081.93850799941,54056.79152324013,974.8530152407299,0.0,1202.0652142358579,31828.696948398596,0.0,933.4440989956773,32762.141047394278,8271.617376822078,41033.75842421636,18209.567059501314,14620.85484869199,270.2278100000002
2025-04-24,2025-04-23,2025-02-27,2025-04-23,8739.296950885315,3353.4953079273546,48479.74938577215,48946.066665135455,466.3172793633078,0.0,0.0,30091.40302303432,0.0,472.93513995398416,30564.338162988308,0.0,30564.338162988308,13060.562464728595,15426.277075092326,4221.674575499187
2025-04-25,2025-04-24,2025-02-28,2025-04-24,3353.4953079273546,3253.382576855862,25863.388486329033,25989.28854219948,125.9000558704466,0.0,0.0,12977.908292909828,0.0,178.41652463445,13156.324817544279,0.0,13156.324817544279,12800.309498048835,10458.352151383899,21646.973545534544
2025-04-26,2025-04-25,2025-03-01,2025-04-25,3253.382576855862,8999.268896593429,32269.90386805195,32457.213448188046,188.05220011543912,0.742619979345136,0.0,15603.236090775481,0.1564905989494196,261.31354227401647,15864.393142450548,0.0,15864.393142450548,19161.296474736835,10349.35245677303,23575.075796890902
2025-04-27,2025-04-26,2025-03-02,2025-04-26,8999.268896593429,8691.232834017836,53536.3777030512,53761.177226757456,226.3428596185127,1.5433359122478123,296.19302822804724,32065.200850961475,0.32552377359393153,246.33331529179966,32311.208642479687,2066.2425649188576,34377.45120739854,19808.022815122815,16321.73093656751,1997.6071930968712
2025-04-28,2025-04-27,2025-03-03,2025-04-27,8691.232834017836,8967.795078651,65991.2205766743,66268.88485143175,281.4475113265979,3.7832365691286896,0.0,38666.66694965477,0.9410472531789851,310.08954348607904,38975.81544588767,0.0,38975.81544588767,20038.846235899204,15982.559430908514,5590.630729774399
2025-04-29,2025-04-28,2025-03-04,2025-04-28,8967.795078651,8948.002930967548,55466.35227409148,55864.80580137443,400.97221898641504,2.5186917034610588,230.89207532905863,33158.94127696207,1.516805600206241,412.3475161228812,33569.77198748474,1610.703117495513,35180.47510498025,18066.796387881965,14651.918007099495,5247.605779254355
2025-04-30,2025-04-29,2025-03-05,2025-04-29,8948.002930967548,8777.836189658527,52585.24272629031,52831.652306991775,247.7737946593183,1.3642139578564638,0.0,31973.3359906206,0.49827018542684454,235.09361657257276,32207.93133700775,0.0,32207.93133700775,18459.83756243322,15105.618492749027,1220.5788039742515
2025-05-01,2025-04-30,2025-03-06,2025-04-30,8777.836189658527,1890.333938728394,48824.94263663456,49123.82421307894,298.88157644438144,0.0,1505.3305830710678,30688.831409754028,0.0,299.7082982921406,30988.539708046166,9531.35910640343,40519.898814449596,12941.476817210689,16681.348247777772,3357.647426717096
2025-05-02,2025-05-01,2025-03-07,2025-05-01,1890.333938728394,2166.4537123518508,28802.998618539095,29073.68191390459,270.6832953654989,0.0,909.2846265756166,14535.248855417874,0.0,362.3349628655862,14897.583818283461,5001.80838757352,19899.39220585698,14108.126287610896,11179.074496703714,12763.594666239696
2025-05-03,2025-05-02,2025-03-08,2025-05-02,2166.4537123518508,8379.859683592591,34243.49380476681,34422.79047285356,179.29666808674938,0.0,1333.6833527747265,16388.770214686345,0.0,237.83323342905774,16626.6034481154,7528.734690386851,24155.33813850225,19940.006916116756,10559.340227937906,17508.63548744943
